    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      0.00000
    -3.40000      2.50000
    -3.00000      7.50000
    -2.60000     27.50000
    -2.20000     50.00000
    -1.80000     60.00000
    -1.40000     50.00000
    -1.00000     57.50000
    -0.60000     80.00000
    -0.20000     85.00000
     0.20000     57.50000
     0.60000     87.50000
     1.00000     62.50000
     1.40000     55.00000
     1.80000     45.00000
     2.20000     37.50000
     2.60000     27.50000
     3.00000     10.00000
     3.40000      7.50000
     3.80000      2.50000
     4.20000      0.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      0.00000
    -3.40000      2.50000
    -3.00000     10.00000
    -2.60000     27.50000
    -2.20000     55.00000
    -1.80000     57.50000
    -1.40000     47.50000
    -1.00000     62.50000
    -0.60000     90.00000
    -0.20000     67.50000
     0.20000     60.00000
     0.60000     77.50000
     1.00000     65.00000
     1.40000     65.00000
     1.80000     32.50000
     2.20000     42.50000
     2.60000     35.00000
     3.00000     10.00000
     3.40000      7.50000
     3.80000      2.50000
     4.20000      0.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
