    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      2.50000
    -3.40000      2.50000
    -3.00000     10.00000
    -2.60000     20.00000
    -2.20000     17.50000
    -1.80000     35.00000
    -1.40000     35.00000
    -1.00000     35.00000
    -0.60000     60.00000
    -0.20000     42.50000
     0.20000     45.00000
     0.60000     37.50000
     1.00000     27.50000
     1.40000     47.50000
     1.80000     30.00000
     2.20000     20.00000
     2.60000     17.50000
     3.00000     12.50000
     3.40000      7.50000
     3.80000      2.50000
     4.20000      0.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      2.50000
    -3.40000      7.50000
    -3.00000     22.50000
    -2.60000     50.00000
    -2.20000     50.00000
    -1.80000     72.50000
    -1.40000     90.00000
    -1.00000    122.50000
    -0.60000    165.00000
    -0.20000    155.00000
     0.20000    145.00000
     0.60000    170.00000
     1.00000    105.00000
     1.40000    125.00000
     1.80000     77.50000
     2.20000     60.00000
     2.60000     35.00000
     3.00000     35.00000
     3.40000     17.50000
     3.80000      5.00000
     4.20000      0.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
